17.0,74.0,0.0,37.5,750.0,45.0,90.0,0.0
15.0,82.0,0.0,315.0,450.0,210.0,0.0,0.0
58.0,40.0,127.5,0.0,1050.0,0.0,60.0,205.5
11.0,88.0,0.0,472.5,0.0,67.5,0.0,0.0
12.0,79.0,0.0,420.0,600.0,0.0,172.5,0.0
29.0,67.0,0.0,255.0,1650.0,0.0,0.0,0.0
12.0,83.0,0.0,360.0,990.0,112.5,0.0,0.0
91.0,6.0,285.0,0.0,0.0,0.0,52.5,45.0
89.0,8.0,352.5,0.0,450.0,45.0,105.0,0.0
4.0,95.0,0.0,510.0,600.0,0.0,45.0,0.0
99.0,0.0,292.5,0.0,0.0,0.0,67.5,52.5
19.0,77.0,0.0,412.5,900.0,0.0,0.0,0.0
20.0,69.0,0.0,37.5,750.0,67.5,90.0,0.0
95.0,0.0,292.5,0.0,375.0,0.0,52.5,60.0
41.0,37.0,0.0,0.0,1170.0,150.0,82.5,0.0
23.0,75.0,240.0,0.0,375.0,0.0,52.5,105.0
89.0,3.0,270.0,0.0,675.0,0.0,90.0,0.0
93.0,6.0,277.5,0.0,0.0,0.0,52.5,0.0
10.0,89.0,0.0,345.0,450.0,67.5,0.0,0.0
94.0,5.0,285.0,0.0,0.0,0.0,52.5,22.5
84.0,10.0,165.0,0.0,1575.0,45.0,0.0,0.0
83.0,15.0,112.5,0.0,1725.0,135.0,112.5,60.0
8.0,90.0,0.0,510.0,450.0,0.0,0.0,0.0
12.0,84.0,0.0,330.0,1200.0,0.0,0.0,0.0
94.0,4.0,190.0,0.0,300.0,90.0,115.0,0.0
29.0,46.0,0.0,0.0,1000.0,170.0,30.0,0.0
83.0,14.0,220.0,0.0,250.0,0.0,35.0,115.0
11.0,85.0,0.0,540.0,0.0,45.0,0.0,0.0
10.0,89.0,0.0,350.0,300.0,45.0,25.0,0.0
67.0,24.0,185.0,0.0,950.0,80.0,35.0,0.0
85.0,4.0,105.0,0.0,1900.0,60.0,125.0,40.0
34.0,40.0,0.0,0.0,1180.0,60.0,60.0,0.0
12.0,84.0,0.0,475.0,1200.0,45.0,80.0,0.0
95.0,3.0,180.0,0.0,0.0,60.0,80.0,30.0
8.0,91.0,0.0,397.5,900.0,0.0,0.0,0.0
72.0,25.0,162.0,0.0,120.0,0.0,0.0,172.5
24.0,70.0,0.0,0.0,900.0,22.5,0.0,0.0
98.0,0.0,262.5,0.0,0.0,0.0,52.5,112.5
76.0,14.0,202.5,0.0,525.0,0.0,90.0,0.0
83.0,4.0,135.0,0.0,2025.0,135.0,0.0,60.0
7.0,92.0,0.0,570.0,450.0,0.0,0.0,0.0
2.0,5.0,0.0,60.0,450.0,45.0,135.0,0.0
21.0,67.0,0.0,247.5,1275.0,0.0,0.0,0.0
87.0,11.0,150.0,0.0,0.0,97.5,0.0,112.5
28.0,63.0,0.0,0.0,1100.0,325.0,45.0,0.0
6.0,93.0,0.0,425.0,300.0,45.0,0.0,0.0
8.0,85.0,0.0,540.0,300.0,0.0,0.0,0.0
30.0,68.0,0.0,25.0,500.0,70.0,60.0,0.0
85.0,14.0,100.0,0.0,1850.0,130.0,0.0,0.0
83.0,14.0,220.0,0.0,0.0,0.0,65.0,0.0
94.0,5.0,240.0,0.0,0.0,0.0,35.0,15.0
14.0,78.0,0.0,25.0,500.0,30.0,60.0,0.0
77.0,15.0,110.0,0.0,1100.0,40.0,140.0,0.0
86.0,1.0,90.0,0.0,1350.0,60.0,125.0,40.0
97.0,2.0,260.0,0.0,520.0,39.0,45.5,0.0
6.0,81.0,0.0,338.0,1430.0,0.0,0.0,0.0
91.0,7.0,266.5,0.0,195.0,0.0,45.5,39.0
19.0,75.0,0.0,351.0,390.0,58.5,78.0,0.0
12.0,87.0,0.0,591.5,780.0,58.5,0.0,0.0
95.0,1.0,260.0,0.0,0.0,0.0,104.0,97.5
16.0,83.0,52.0,481.0,0.0,58.5,78.0,0.0
92.0,3.0,286.0,0.0,0.0,78.0,162.5,45.5
96.0,3.0,305.5,0.0,0.0,0.0,45.5,0.0
30.0,59.0,0.0,0.0,1690.0,39.0,78.0,0.0
18.0,75.0,0.0,182.0,1690.0,149.5,104.0,0.0
95.0,3.0,195.0,0.0,1534.0,78.0,162.5,0.0
10.0,89.0,0.0,409.5,468.0,0.0,32.5,0.0
13.0,86.0,0.0,58.5,650.0,39.0,78.0,0.0
96.0,1.0,182.0,0.0,0.0,0.0,39.0,84.5
31.0,68.0,0.0,0.0,1898.0,156.0,71.5,0.0
21.0,71.0,0.0,0.0,2275.0,117.0,71.5,0.0
96.0,3.0,299.0,0.0,0.0,0.0,45.5,0.0
23.0,76.0,156.0,0.0,325.0,0.0,45.5,87.099999999999994
29.0,70.0,0.0,130.0,910.0,0.0,0.0,0.0
16.0,81.0,0.0,270.0,1200.0,0.0,0.0,0.0
91.0,3.0,292.5,0.0,600.0,45.0,52.5,0.0
4.0,94.0,0.0,450.0,450.0,0.0,90.0,0.0
95.0,2.0,292.5,0.0,0.0,45.0,52.5,0.0
96.0,3.0,345.0,0.0,0.0,0.0,52.5,0.0
14.0,84.0,0.0,352.5,690.0,0.0,0.0,0.0
93.0,5.0,255.0,0.0,0.0,0.0,0.0,45.0
22.0,77.0,0.0,360.0,1200.0,0.0,0.0,0.0
58.0,32.0,90.0,0.0,1125.0,300.0,67.5,60.0
98.0,1.0,337.5,0.0,300.0,45.0,52.5,0.0
94.0,5.0,217.5,0.0,0.0,0.0,52.5,45.0
10.0,88.0,0.0,705.0,450.0,0.0,0.0,0.0
35.0,39.0,0.0,0.0,1200.0,45.0,82.5,0.0
